شماره,گروه,اسم ,استاد,هفته,روز,ساعت,مکان
2512039,1,انتقال مطالب علمي و فني,محمدي مجيد,هفته هاي زوج,يك شنبه,15:30-17:00,دانشكده مهندسي شيمي ومواد كلاس شماره 103 دانشكده مهندسي شيمي ومواد
2514027,1,عمليات واحد2,افشارپور عليرضا,هرهفته,يك شنبه,15:30-17:00,دانشكده مهندسي شيمي ومواد كلاس شماره 108 دانشكده مهندسي شيمي ومواد
2412313,1,معماري اسلامي 1,محسني منصوره,هرهفته,يك شنبه,15:30-17:00,دانشكده فيزيك كلاس 1-دانشكده معماري و شهرسازي
2312735,1,فوتبال(1),باقري هادي,هرهفته,يك شنبه,15:30-17:00,زمين روباز زمين چمن
2312741,1,كشتي (1),دنيائي عادل,هرهفته,يك شنبه,15:30-17:00,سالن شماره 1 (فجر) سالن كشتي و ژيمناستيك
1112243,1,سيستم هاي كنترل ديجيتال,اكبرزاده كلات علي,هفته هاي فرد,يك شنبه,15:30-17:00,دانشكده مهندسي برق و رباتيك كلاس 6-دانشكده برق
1224010,1,برنامه سازي كامپيوتر,جهاني چگني محمد,هرهفته,يك شنبه,15:30-17:00,
1224059,1,معدنكاري زير زميني,عطائي محمد,هرهفته,يك شنبه,15:30-17:00,
2514033,1,كاربرد رياضيات در مهندسي شيمي,عبدي جعفر,هفته هاي فرد,يك شنبه,15:30-17:00,دانشكده مهندسي شيمي ومواد كلاس شماره 105 دانشكده مهندسي شيمي ومواد
1112018,2,ماشينهاي الكتريكي 1,حسن نيا خيبري امير,هرهفته,يك شنبه,15:30-17:00,دانشكده مهندسي برق و رباتيك كلاس 3-دانشكده برق
1112018,3,ماشينهاي الكتريكي 1,اصيلي محسن,هرهفته,يك شنبه,15:30-17:00,دانشكده مهندسي برق و رباتيك كلاس 9-دانشكده برق
1112018,1,ماشينهاي الكتريكي 1,دارابي احمد,هرهفته,يك شنبه,15:30-17:00,دانشكده مهندسي برق و رباتيك كلاس 5-دانشكده برق
1112025,1,آز سيستم هاي كنترل خطي,كيقبادي جواد,هرهفته,يك شنبه,15:30-17:00,دانشكده مهندسي برق و رباتيك آز كنترل خطي
1112214,1,تحليل سيستم هاي انرژي الكتريكي1,بانژاد مهدي,هرهفته,يك شنبه,15:30-17:00,دانشكده مهندسي برق و رباتيك كلاس 2-دانشكده برق
1112214,2,تحليل سيستم هاي انرژي الكتريكي1,رحيميان مرتضي,هرهفته,يك شنبه,15:30-17:00,دانشكده مهندسي برق و رباتيك كلاس 12-دانشكده برق
1414087,2,حسابداري ميانه 2,لطفي محسن,هرهفته,يك شنبه,15:30-17:00,
1318010,2,برنامه نويسي پيشرفته,پورعيدي ابوالفضل,هرهفته,يك شنبه,15:30-17:00,
1318016,1,مباني منطق و نظريه مجموعه ها,خورسندي مهدي رضا,هرهفته,يك شنبه,15:30-17:00,
1316182,2,برنامه سازي پيشرفته (آمار),پورعيدي ابوالفضل,هرهفته,يك شنبه,15:30-17:00,
1314018,2,برنامه سازي پيشرفته,پورعيدي ابوالفضل,هرهفته,يك شنبه,15:30-17:00,
1314016,1,مباني منطق و نظريه مجموعه ها,خورسندي مهدي رضا,هرهفته,يك شنبه,15:30-17:00,
1414146,1,اقتصاد سنجي (2),دهقاني علي,هرهفته,يك شنبه,15:30-17:00,
1416002,6,انديشه اسلامي 2,فندرسكي ابوالفضل,هرهفته,يك شنبه,15:30-17:00,دانشكده معدن و ژئوفيزيك كلاس شماره 5-آزمايشگاه سنگ و سيال دانشكده معدن
1416002,2,انديشه اسلامي 2,پياده كوهسار ابوالقاسم,هرهفته,يك شنبه,15:30-17:00,دانشكده مهندسي برق و رباتيك كلاس 11-دانشكده برق
1416013,2,تاريخ تحليلي صدر اسلام,انطيقه چي ناصر,هرهفته,يك شنبه,15:30-17:00,دانشكده علوم انساني كلاس شماره 205-دانشكده مديريت
1416009,6,انقلاب اسلامي ايران,نصيري علي اصغر,هرهفته,يك شنبه,15:30-17:00,دانشكده مهندسي برق و رباتيك كلاس 4-دانشكده برق
1422020,1,مباني مهندسي برق,مكاري محلاتي معصومه,هرهفته,يك شنبه,15:30-17:00,
1420001,14,فارسي,پولادي حميد,هرهفته,يك شنبه,15:30-17:00,
1420015,1,زبان عمومي,مظفري فاطمه,هرهفته,يك شنبه,15:30-17:00,
1420015,7,زبان عمومي,معزي پور فرهاد,هرهفته,يك شنبه,15:30-17:00,
1418156,1,مديريت كارخانه,ميرزائي محدثه,هفته هاي فرد,يك شنبه,15:30-17:00,
1420001,3,فارسي,فيروزي نويد,هرهفته,يك شنبه,15:30-17:00,
1418148,1,مديريت عمليات خدمات,ميرزائي محدثه,هفته هاي زوج,يك شنبه,15:30-17:00,
1418141,1,مديريت مالي از منظر اسلام,ميرلوحي سيد مجتبي,هرهفته,يك شنبه,15:30-17:00,
2112052,2,آز شبكه,رمضانيان رضا,هرهفته,يك شنبه,15:30-17:00,مهندسي كامپيوتر و فناوري اطلاعات آز پايگاه داده و شبكه
2112028,1,اصول طراحي پايگاه داده ها,زاهدي مرتضي,هفته هاي فرد,يك شنبه,15:30-17:00,مهندسي كامپيوتر و فناوري اطلاعات كلاس 4-دانشكده كامپيوتر
2012309,1,ريز ديرينه شناسي,طاهري عزيزاله,هرهفته,يك شنبه,15:30-17:00,
2012525,2,مباني كاني شناسي,شيبي مريم,هرهفته,يك شنبه,15:30-17:00,
1912185,1,الكترومغناطيس 1,بي تقصير فدافن كاظم,هرهفته,يك شنبه,15:30-17:00,دانشكده فيزيك كلاس 26-دانشكده فيزيك
1912197,1,فيزيك قطعات نيمه رسانا 1,عشقي حسين,هرهفته,يك شنبه,15:30-17:00,دانشكده فيزيك كلاس 36-دانشكده فيزيك
1912227,1,فيزيك آماري,حسامي پيله رود سعيد,هفته هاي فرد,يك شنبه,15:30-17:00,دانشكده فيزيك كلاس 21-دانشكده فيزيك
1912319,1,فيزيك قطعات نيمه رسانا (فيزيك),عشقي حسين,هرهفته,يك شنبه,15:30-17:00,دانشكده فيزيك كلاس 36-دانشكده فيزيك
1912278,1,الكترومغناطيس 1,بي تقصير فدافن كاظم,هرهفته,يك شنبه,15:30-17:00,دانشكده فيزيك كلاس 26-دانشكده فيزيك
1912283,1,فيزيك آماري (فيزيك مهندسي),حسامي پيله رود سعيد,هفته هاي فرد,يك شنبه,15:30-17:00,دانشكده فيزيك كلاس 21-دانشكده فيزيك
1912012,7,آز فيزيك 2 -فني,هاشم زاده دهاقاني مجتبي,هرهفته,يك شنبه,15:30-17:00,ساختمان آزمايشگاهها فيزيك پايه 2
1912010,6,آز فيزيك 1 - فني,رنجبر مليحه,هرهفته,يك شنبه,15:30-17:00,ساختمان آزمايشگاهها فيزيك پايه 1
1812075,1,شيمي آلي فلزي,سليماني اسماعيل,هرهفته,يك شنبه,15:30-17:00,دانشكده علوم زمين كلاس شماره 7-دانشكده علوم زمين
1514128,1,آبياري عمومي,دلقندي مهدي,هرهفته,يك شنبه,15:30-17:00,
1422035,1,برنامه ريزي نگهداري و تعميرات,رستمي محمد,هرهفته,يك شنبه,15:30-17:00,
1426034,1,خواندن متون مطبوعاتي,سليمان جهان ايرج,هرهفته,يك شنبه,15:30-17:00,
1514320,1,طراحي سامانه تحت فشار-عملي,موذن زاده روزبه,هرهفته,يك شنبه,15:30-17:00,
1514418,1,فن آوري پس از برداشت و انبارداري,ميرزايي مقدم حسين,هفته هاي فرد,يك شنبه,15:30-17:00,دانشكده كشاورزي- ساختمان آموزشي كلاس شماره 2
1612081,2,نقشه كشي صنعتي 2,پروز هادي,هفته هاي فرد,يك شنبه,15:30-17:00,
1612081,2,نقشه كشي صنعتي 2,پروز هادي,هفته هاي زوج,يك شنبه,15:30-17:00,
1714004,1,محاسبات عددي,چوپاني عبدالاحد,هرهفته,يك شنبه,15:30-17:00,
1714011,2,مكانيك سيالات,احمدي احمد,هرهفته,يك شنبه,15:30-17:00,
1714027,1,راهسازي,قاسم زاده طهراني حسين,هرهفته,يك شنبه,15:30-17:00,دانشكده عمران كلاس 20-دانشكده عمران
1612017,1,آز مقاومت مصالح 1,قادري سيد هادي,هرهفته,يك شنبه,15:30-17:00,
1612014,2,طراحي اجزا 1,حسيني سيد وحيد,هرهفته,يك شنبه,15:30-17:00,دانشكده مكانيك كلاس 3-دانشكده مكانيك
1612014,1,طراحي اجزا 1,مهديزاده رخي مسعود,هرهفته,يك شنبه,15:30-17:00,دانشكده مكانيك كلاس 5-دانشكده مكانيك
1812031,2,آزشيمي تجزيه 1,باقريان دهقي قدمعلي,هرهفته,يك شنبه,15:30-17:00,دانشكده علوم زمين آزمايشگاه 3 (شيمي تجزيه)
1714783,1,نقشه برداري ژئودتيك(عمليات),گلي مهدي,هرهفته,يك شنبه,15:30-17:00,دانشكده عمران كلاس 14-دانشكده عمران
1714036,1,سازه هاي بتن آرمه 2,جندقي علائي فرشيد,هرهفته,يك شنبه,15:30-17:00,دانشكده عمران كلاس 16-دانشكده عمران
2412338,1,مباني برنامه ريزي فضاهاي شهري,دهقان منگابادي ابوالفضل,هرهفته,يك شنبه,15:30-18:30,دانشكده فيزيك آتليه 4-دانشكده معماري و شهرسازي
2412304,1,مقدمات طراحي معماري1,سركرده اي الهام,هرهفته,يك شنبه,15:30-20:00,
2412488,2,كاربرد رايانه در شهرسازي,منصفي پراپري دانيال,هرهفته,يك شنبه,16:30-18:30,
2112112,1,طراحي زبانهاي برنامه سازي,مرشدلو حسين,هفته هاي فرد,يك شنبه,17:00-18:30,مهندسي كامپيوتر و فناوري اطلاعات كلاس 4-دانشكده كامپيوتر
2512061,1,ريخته گري چدن و فولاد,طاهريان رضا,هرهفته,يك شنبه,17:00-18:30,دانشكده مهندسي شيمي ومواد كلاس شماره 105 دانشكده مهندسي شيمي ومواد
2514012,1,كارگاه نرم افزار مهندسي,عبدي جعفر,هرهفته,يك شنبه,17:00-18:30,دانشكده مهندسي شيمي ومواد كلاس شماره 103 دانشكده مهندسي شيمي ومواد
2412326,1,طراحي ساختمان هاي بتني,شفائي جليل,هرهفته,يك شنبه,17:00-18:30,دانشكده فيزيك كلاس 1-دانشكده معماري و شهرسازي
2312728,1,مباني كارآفريني و استغال زايي ورزشي,بحرالعلوم حسن,هرهفته,يك شنبه,17:00-18:30,ساختمان دانشكده تربيت بدني كلاس 102 تربيت بدني
2312718,1,حركات اصلاحي,نادري عين اله,هرهفته,يك شنبه,17:00-18:30,ساختمان دانشكده تربيت بدني كلاس 103 تربيت بدني
1112024,3,سيستمهاي كنترل خطي,قلي زاده نرم حسين,هرهفته,يك شنبه,17:00-18:30,دانشكده مهندسي برق و رباتيك كلاس 1-دانشكده برق
1112024,1,سيستمهاي كنترل خطي,الفي عليرضا,هرهفته,يك شنبه,17:00-18:30,دانشكده مهندسي برق و رباتيك كلاس 11-دانشكده برق
1112024,2,سيستمهاي كنترل خطي,اكبرزاده كلات علي,هرهفته,يك شنبه,17:00-18:30,دانشكده مهندسي برق و رباتيك كلاس 2-دانشكده برق
2514034,1,اقتصاد و طرح مهندسي,اسماعيلي فرج سيدحميد,هرهفته,يك شنبه,17:00-18:30,دانشكده مهندسي شيمي ومواد كلاس شماره 107 دانشكده مهندسي شيمي ومواد
1224058,1,طراحي معادن,رفيعي رامين,هفته هاي فرد,يك شنبه,17:00-18:30,دانشكده معدن و ژئوفيزيك كلاس شماره 6-دانشكده معدن
1224051,1,معدنكاري سطحي×,رفيعي رامين,هفته هاي زوج,يك شنبه,17:00-18:30,دانشكده معدن و ژئوفيزيك كلاس شماره 13-دانشكده معدن
1112232,1,شبكه هاي مخابراتي,جوان محمد رضا,هرهفته,يك شنبه,17:00-18:30,دانشكده مهندسي برق و رباتيك كلاس 3-دانشكده برق
1112404,1,طرح خطوط هوايي انتقال انرژي و پروژه,سيد برزگر سيد ميثم,هرهفته,يك شنبه,17:00-18:30,دانشكده مهندسي برق و رباتيك كلاس 5-دانشكده برق
1126007,1,فيزيك پزشكي,كفائي قائيني محمد مهدي,هفته هاي زوج,يك شنبه,17:00-18:30,دانشكده مهندسي برق و رباتيك كلاس 6-دانشكده برق
1418140,2,تحقيق در عمليات 2,اساتيد گروه آموزشي,هفته هاي فرد,يك شنبه,17:00-18:30,
1418151,1,تحقيق در عمليات 3,غياثي مجتبي,هرهفته,يك شنبه,17:00-18:30,
1420001,6,فارسي,فيروزي نويد,هرهفته,يك شنبه,17:00-18:30,
1418152,2,زبان تخصصي(2),نوري نورالدين,هرهفته,يك شنبه,17:00-18:30,
1420015,8,زبان عمومي,معزي پور فرهاد,هرهفته,يك شنبه,17:00-18:30,
1420015,11,زبان عمومي,مرادي مقدم مصطفي,هرهفته,يك شنبه,17:00-18:30,
1420015,3,زبان عمومي,مظفري فاطمه,هرهفته,يك شنبه,17:00-18:30,
1420015,4,زبان عمومي,سليمان جهان ايرج,هرهفته,يك شنبه,17:00-18:30,
